,fips,cluster,long,lat,deaths,clusterDeaths,state,county
1388,47047.0,46,-89.470445,35.203083,1,97,ClusterState,cluster45
1431,47069.0,47,-89.017224,35.22229,0,137,ClusterState,cluster46
1474,47023.0,47,-88.622571,35.436863,0,137,ClusterState,cluster46
1361,47167.0,47,-89.748046,35.478427,2,137,ClusterState,cluster46
1409,47075.0,47,-89.267291,35.586187,1,137,ClusterState,cluster46
1497,47077.0,47,-88.402036,35.648436,0,137,ClusterState,cluster46
1454,47113.0,47,-88.82258900000001,35.650005,1,137,ClusterState,cluster46
1377,47097.0,47,-89.54174,35.762745,0,137,ClusterState,cluster46
1422,47033.0,47,-89.122632,35.789488,0,137,ClusterState,cluster46
1333,5093.0,47,-89.999037,35.84288,0,137,ClusterState,cluster46
1451,47053.0,47,-88.876406,35.938053000000004,1,137,ClusterState,cluster46
1493,47017.0,47,-88.464475,36.018048,1,137,ClusterState,cluster46
1401,47045.0,47,-89.359385,36.058797,0,137,ClusterState,cluster46
1360,29155.0,47,-89.748715,36.181794000000004,3,137,ClusterState,cluster46
1458,47183.0,47,-88.773558,36.292721,0,137,ClusterState,cluster46
1507,47079.0,47,-88.293739,36.319164,0,137,ClusterState,cluster46
1328,29069.0,47,-90.059209,36.326743,2,137,ClusterState,cluster46
1389,47095.0,47,-89.468133,36.357362,0,137,ClusterState,cluster46
1302,5021.0,47,-90.37241800000001,36.370695,0,137,ClusterState,cluster46
1424,47131.0,47,-89.080699,36.396173,1,137,ClusterState,cluster46
1429,21075.0,47,-89.03501700000001,36.538176,0,137,ClusterState,cluster46
1366,29143.0,47,-89.65871,36.605307,0,137,ClusterState,cluster46
1506,21035.0,47,-88.305814,36.620185,1,137,ClusterState,cluster46
1439,21105.0,47,-88.959953,36.666725,0,137,ClusterState,cluster46
1470,21083.0,47,-88.650362,36.741213,18,137,ClusterState,cluster46
1337,29207.0,47,-89.969639,36.850777,0,137,ClusterState,cluster46
1442,21039.0,47,-88.94788,36.854337,1,137,ClusterState,cluster46
1399,29133.0,47,-89.365459,36.857051,0,137,ClusterState,cluster46
1504,21157.0,47,-88.339329,36.898302,1,137,ClusterState,cluster46
1373,29201.0,47,-89.577839,37.014497999999996,5,137,ClusterState,cluster46
1437,21007.0,47,-88.97886,37.04421,0,137,ClusterState,cluster46
1471,21145.0,47,-88.648273,37.048079,2,137,ClusterState,cluster46
1501,21139.0,47,-88.350899,37.135813,0,137,ClusterState,cluster46
1406,17003.0,47,-89.289666,37.149251,0,137,ClusterState,cluster46
1461,17127.0,47,-88.714109,37.178592,0,137,ClusterState,cluster46
1420,17153.0,47,-89.13475,37.199543,0,137,ClusterState,cluster46
1334,29017.0,47,-89.998323,37.338242,0,137,ClusterState,cluster46
1371,29031.0,47,-89.60625,37.353894,1,137,ClusterState,cluster46
1482,17151.0,47,-88.54991,37.39893,0,137,ClusterState,cluster46
1412,17181.0,47,-89.23650500000001,37.468579999999996,1,137,ClusterState,cluster46
1450,17087.0,47,-88.882358,37.474558,0,137,ClusterState,cluster46
1508,17069.0,47,-88.290573,37.478453,0,137,ClusterState,cluster46
1309,29123.0,47,-90.300055,37.535795,0,137,ClusterState,cluster46
1350,29157.0,47,-89.857097,37.713671999999995,0,137,ClusterState,cluster46
1408,17077.0,47,-89.27403100000001,37.747793,10,137,ClusterState,cluster46
1488,17165.0,47,-88.536395,37.754785999999996,0,137,ClusterState,cluster46
1438,17199.0,47,-88.974979,37.755675,1,137,ClusterState,cluster46
1514,17059.0,47,-88.238563,37.770001,0,137,ClusterState,cluster46
1319,29186.0,47,-90.168495,37.939468,1,137,ClusterState,cluster46
1441,17055.0,47,-88.953316,37.962134999999996,0,137,ClusterState,cluster46
1355,17157.0,47,-89.809249,38.055541,2,137,ClusterState,cluster46
1402,17145.0,47,-89.323862,38.058514,0,137,ClusterState,cluster46
1523,17193.0,47,-88.19224100000001,38.089959,0,137,ClusterState,cluster46
1480,17065.0,47,-88.55774699999999,38.092156,0,137,ClusterState,cluster46
1447,17081.0,47,-88.91080799999999,38.308488,15,137,ClusterState,cluster46
1318,17133.0,47,-90.171163,38.358529,11,137,ClusterState,cluster46
1396,17189.0,47,-89.39393000000001,38.359407,0,137,ClusterState,cluster46
1495,17191.0,47,-88.422496,38.406869,0,137,ClusterState,cluster46
1332,17163.0,47,-90.000674,38.550219,55,137,ClusterState,cluster46
1387,17027.0,48,-89.472099,38.587753,10,127,ClusterState,cluster47
1432,17121.0,48,-89.01696700000001,38.590709999999994,0,127,ClusterState,cluster47
1312,29510.0,48,-90.25299100000001,38.623609,86,127,ClusterState,cluster47
1491,17025.0,48,-88.490134,38.716132,0,127,ClusterState,cluster47
1331,17119.0,48,-90.018097,38.801396000000004,31,127,ClusterState,cluster47
1391,17005.0,49,-89.432819,38.884622,1,97,ClusterState,cluster48
1430,17051.0,49,-89.033295,38.997828999999996,2,97,ClusterState,cluster48
1306,17083.0,49,-90.32042,39.072862,1,97,ClusterState,cluster48
1478,17049.0,49,-88.576033,39.094722999999995,1,97,ClusterState,cluster48
1348,17117.0,49,-89.87703499999999,39.19403,1,97,ClusterState,cluster48
1383,17135.0,49,-89.505319,39.198961,0,97,ClusterState,cluster48
1509,17035.0,49,-88.28088699999999,39.275965,0,97,ClusterState,cluster48
1301,17061.0,49,-90.373465,39.372240000000005,0,97,ClusterState,cluster48
1456,17173.0,49,-88.802073,39.396539000000004,1,97,ClusterState,cluster48
1513,17029.0,49,-88.258277,39.487297,1,97,ClusterState,cluster48
1411,17021.0,49,-89.254627,39.525298,5,97,ClusterState,cluster48
1475,17139.0,49,-88.614419,39.631979,0,97,ClusterState,cluster48
1313,17137.0,49,-90.231161,39.718154999999996,1,97,ClusterState,cluster48
1510,17041.0,49,-88.279794,39.766826,0,97,ClusterState,cluster48
1367,17167.0,49,-89.652867,39.772757,19,97,ClusterState,cluster48
1443,17115.0,49,-88.947076,39.851176,15,97,ClusterState,cluster48
1307,17017.0,49,-90.319209,39.979865999999994,0,97,ClusterState,cluster48
1357,17129.0,49,-89.79950699999999,39.99726,0,97,ClusterState,cluster48
1477,17147.0,49,-88.581585,40.007008,0,97,ClusterState,cluster48
1517,17019.0,49,-88.233083,40.128073,6,97,ClusterState,cluster48
1400,17107.0,49,-89.36150500000001,40.140775,0,97,ClusterState,cluster48
1448,17039.0,49,-88.908946,40.171701,0,97,ClusterState,cluster48
1346,17125.0,49,-89.898924,40.286475,0,97,ClusterState,cluster48
1440,17113.0,49,-88.954977,40.494122999999995,3,97,ClusterState,cluster48
1324,17057.0,49,-90.119357,40.521963,0,97,ClusterState,cluster48
1521,17053.0,49,-88.217453,40.527421999999994,1,97,ClusterState,cluster48
1378,17179.0,49,-89.534104,40.602899,4,97,ClusterState,cluster48
1369,17143.0,49,-89.638993,40.742915,5,97,ClusterState,cluster48
1405,17203.0,49,-89.29030999999999,40.771239,1,97,ClusterState,cluster48
1479,17105.0,49,-88.573187,40.907044,1,97,ClusterState,cluster48
1305,17095.0,49,-90.328601,40.937032,0,97,ClusterState,cluster48
1403,17123.0,49,-89.315638,41.043034000000006,0,97,ClusterState,cluster48
1358,17175.0,49,-89.792451,41.098377,0,97,ClusterState,cluster48
1503,17063.0,49,-88.347437,41.345273999999996,1,97,ClusterState,cluster48
1321,17073.0,49,-90.134757,41.348782,0,97,ClusterState,cluster48
1449,17099.0,49,-88.895997,41.350798,5,97,ClusterState,cluster48
1392,17011.0,49,-89.42378000000001,41.382964,1,97,ClusterState,cluster48
1500,17093.0,49,-88.37906600000001,41.663724,14,97,ClusterState,cluster48
1353,17195.0,49,-89.82325300000001,41.780798,7,97,ClusterState,cluster48
1395,17103.0,50,-89.398207,41.810241999999995,0,147,ClusterState,cluster49
1304,19045.0,50,-90.335737,41.852707,1,147,ClusterState,cluster49
1505,17089.0,50,-88.331264,41.918110999999996,88,147,ClusterState,cluster49
1460,17037.0,50,-88.72946,41.927172,2,147,ClusterState,cluster49
1410,17141.0,50,-89.256098,42.028653000000006,2,147,ClusterState,cluster49
1339,17015.0,50,-89.963255,42.071878999999996,2,147,ClusterState,cluster49
1502,17111.0,50,-88.34988,42.271471999999996,52,147,ClusterState,cluster49
1452,17007.0,51,-88.851989,42.293981,11,129,ClusterState,cluster50
1426,17201.0,51,-89.06224,42.307128000000006,26,129,ClusterState,cluster50
1368,17177.0,51,-89.644541,42.324139,0,129,ClusterState,cluster50
1308,17085.0,51,-90.305944,42.411324,0,129,ClusterState,cluster50
1428,55105.0,51,-89.03741,42.651893,13,129,ClusterState,cluster50
1320,55065.0,51,-90.139042,42.661836,0,129,ClusterState,cluster50
1486,55127.0,51,-88.54066800000001,42.664074,10,129,ClusterState,cluster50
1374,55045.0,51,-89.576089,42.670633,0,129,ClusterState,cluster50
1322,55049.0,51,-90.126735,42.982704,0,129,ClusterState,cluster50
1516,55133.0,51,-88.236902,43.034419,23,129,ClusterState,cluster50
1457,55055.0,51,-88.784757,43.040167,2,129,ClusterState,cluster50
1397,55025.0,51,-89.393883,43.074343,22,129,ClusterState,cluster50
1522,55131.0,51,-88.21516700000001,43.347344,4,129,ClusterState,cluster50
1462,55027.0,51,-88.712346,43.434231,1,129,ClusterState,cluster50
1349,55111.0,51,-89.869597,43.446515000000005,3,129,ClusterState,cluster50
1398,55021.0,51,-89.367399,43.461490000000005,1,129,ClusterState,cluster50
1492,55039.0,51,-88.486885,43.76493,3,129,ClusterState,cluster50
1393,55077.0,51,-89.41107,43.813741,1,129,ClusterState,cluster50
1326,55057.0,51,-90.10035400000001,43.842134,1,129,ClusterState,cluster50
1433,55047.0,51,-89.01308900000001,43.844076,0,129,ClusterState,cluster50
1359,55001.0,51,-89.782239,43.944401,1,129,ClusterState,cluster50
1487,55139.0,51,-88.540068,44.100643,1,129,ClusterState,cluster50
1415,55137.0,51,-89.22596,44.10115,0,129,ClusterState,cluster50
1512,55015.0,51,-88.258764,44.149211,0,129,ClusterState,cluster50
1498,55087.0,51,-88.400738,44.309508,2,129,ClusterState,cluster50
1444,55135.0,51,-88.937106,44.432371,1,129,ClusterState,cluster50
1338,55141.0,51,-89.963901,44.478782,0,129,ClusterState,cluster50
1381,55097.0,51,-89.526902,44.498175,0,129,ClusterState,cluster50
1466,55115.0,51,-88.68623000000001,44.787648,0,129,ClusterState,cluster50
1362,55073.0,51,-89.71094599999999,44.908503,1,129,ClusterState,cluster50
1472,55078.0,51,-88.641293,44.913795,0,129,ClusterState,cluster50
1364,55069.0,51,-89.68666400000001,45.285493,0,129,ClusterState,cluster50
1455,55041.0,51,-88.806904,45.561305,0,129,ClusterState,cluster50
1386,55085.0,51,-89.490882,45.708051,0,129,ClusterState,cluster50
1515,55037.0,51,-88.237785,45.852429,0,129,ClusterState,cluster50
1385,55125.0,51,-89.49941700000001,45.984593,0,129,ClusterState,cluster50
1317,55051.0,51,-90.196635,46.353147,1,129,ClusterState,cluster50
1336,26053.0,51,-89.978538,46.435975,1,129,ClusterState,cluster50
1494,26013.0,51,-88.45425999999999,46.765021000000004,0,129,ClusterState,cluster50
1485,26061.0,51,-88.54160999999999,47.12765,0,129,ClusterState,cluster50
1598,12033.0,52,-87.274788,30.485314000000002,18,137,ClusterState,cluster51
1654,12091.0,52,-86.567105,30.542828999999998,5,137,ClusterState,cluster51
1560,1003.0,52,-87.762381,30.548923,5,137,ClusterState,cluster51
1616,12113.0,52,-87.03695400000001,30.549592999999998,9,137,ClusterState,cluster51
1690,12131.0,52,-86.190665,30.583728999999998,2,137,ClusterState,cluster51
1597,1053.0,52,-87.282053,31.088737,3,137,ClusterState,cluster51
1666,1039.0,52,-86.410955,31.282449,1,137,ClusterState,cluster51
1719,1031.0,52,-85.904715,31.354433,0,137,ClusterState,cluster51
1620,1035.0,52,-86.996483,31.418674,0,137,ClusterState,cluster51
1589,1099.0,52,-87.36089399999999,31.505611,1,137,ClusterState,cluster51
1551,1025.0,52,-87.815673,31.685685,1,137,ClusterState,cluster51
1678,1041.0,52,-86.29708000000001,31.743487,0,137,ClusterState,cluster51
1646,1013.0,52,-86.65355,31.773539000000003,6,137,ClusterState,cluster51
1713,1109.0,52,-85.948647,31.787277000000003,0,137,ClusterState,cluster51
1586,1131.0,52,-87.38040699999999,31.999753000000002,4,137,ClusterState,cluster51
1648,1085.0,52,-86.618688,32.162415,5,137,ClusterState,cluster51
1552,1091.0,52,-87.800648,32.340478999999995,4,137,ClusterState,cluster51
1682,1101.0,52,-86.243797,32.346175,15,137,ClusterState,cluster51
1617,1047.0,52,-87.03495500000001,32.408815000000004,3,137,ClusterState,cluster51
1660,1001.0,52,-86.494165,32.500389,4,137,ClusterState,cluster51
1685,1051.0,52,-86.225647,32.559652,4,137,ClusterState,cluster51
1588,1105.0,52,-87.369219,32.581066,0,137,ClusterState,cluster51
1568,1065.0,52,-87.62608399999999,32.775804,2,137,ClusterState,cluster51
1540,1063.0,52,-87.92399999999999,32.830505,3,137,ClusterState,cluster51
1723,1123.0,52,-85.864503,32.85306,42,137,ClusterState,cluster51
1643,1021.0,53,-86.68740600000001,32.877547,1,99,ClusterState,cluster52
1694,1037.0,53,-86.155035,32.975932,1,99,ClusterState,cluster52
1608,1007.0,53,-87.127659,33.030921,1,99,ClusterState,cluster52
1577,1125.0,53,-87.520229,33.214154,4,99,ClusterState,cluster52
1641,1117.0,53,-86.737978,33.290719,17,99,ClusterState,cluster52
1534,1107.0,53,-88.06647199999999,33.292972999999996,2,99,ClusterState,cluster52
1693,1121.0,53,-86.169238,33.372083,2,99,ClusterState,cluster52
1634,1073.0,53,-86.814688,33.518601000000004,60,99,ClusterState,cluster52
1672,1115.0,53,-86.369107,33.660628,1,99,ClusterState,cluster52
1559,1057.0,53,-87.77035500000001,33.726422,0,99,ClusterState,cluster52
1529,1075.0,53,-88.109649,33.762769,0,99,ClusterState,cluster52
1601,1127.0,53,-87.253922,33.834858000000004,0,99,ClusterState,cluster52
1651,1009.0,53,-86.591491,33.955242999999996,0,99,ClusterState,cluster52
1707,1055.0,53,-86.02539300000001,34.013692999999996,10,99,ClusterState,cluster52
1543,1093.0,54,-87.8743,34.111796999999996,7,98,ClusterState,cluster53
1633,1043.0,54,-86.831859,34.162362,0,98,ClusterState,cluster53
1582,1133.0,54,-87.415693,34.163824,0,98,ClusterState,cluster53
1679,1095.0,54,-86.293279,34.311974,8,98,ClusterState,cluster53
1555,1059.0,54,-87.793594,34.460481,1,98,ClusterState,cluster53
1623,1103.0,54,-86.93078100000001,34.514252,0,98,ClusterState,cluster53
1599,1079.0,54,-87.272414,34.543683,0,98,ClusterState,cluster53
1566,1033.0,54,-87.685151,34.723385,2,98,ClusterState,cluster53
1715,1071.0,54,-85.938698,34.731984000000004,2,98,ClusterState,cluster53
1649,1089.0,54,-86.613232,34.746392,4,98,ClusterState,cluster53
1622,1083.0,54,-86.93897199999999,34.815612,0,98,ClusterState,cluster53
1569,1077.0,54,-87.60875899999999,34.866178999999995,2,98,ClusterState,cluster53
1652,47103.0,54,-86.574658,35.107495,0,98,ClusterState,cluster53
1618,47055.0,54,-87.031071,35.191241,0,98,ClusterState,cluster53
1698,47051.0,54,-86.11623900000001,35.206924,1,98,ClusterState,cluster53
1590,47099.0,54,-87.355853,35.2351,0,98,ClusterState,cluster53
1556,47181.0,54,-87.789817,35.257711,0,98,ClusterState,cluster53
1674,47127.0,54,-86.341444,35.297553,0,98,ClusterState,cluster53
1697,47031.0,54,-86.124954,35.454014,0,98,ClusterState,cluster53
1639,47117.0,54,-86.772777,35.488656,1,98,ClusterState,cluster53
1661,47003.0,54,-86.464741,35.512409999999996,3,98,ClusterState,cluster53
1575,47101.0,54,-87.52374499999999,35.533806,0,98,ClusterState,cluster53
1528,47039.0,54,-88.126566,35.610752000000005,0,98,ClusterState,cluster53
1615,47119.0,54,-87.04566700000001,35.623000000000005,0,98,ClusterState,cluster53
1544,47135.0,54,-87.858652,35.652569,0,98,ClusterState,cluster53
1703,47015.0,54,-86.06262,35.80032,0,98,ClusterState,cluster53
1583,47081.0,54,-87.403679,35.852522,0,98,ClusterState,cluster53
1662,47149.0,54,-86.44798,35.892016,14,98,ClusterState,cluster53
1629,47187.0,54,-86.85552,35.920355,10,98,ClusterState,cluster53
1531,47005.0,54,-88.09002,36.071513,1,98,ClusterState,cluster53
1558,47085.0,54,-87.774505,36.072233000000004,1,98,ClusterState,cluster53
1593,47043.0,54,-87.345598,36.106096,0,98,ClusterState,cluster53
1640,47037.0,54,-86.74545,36.140596,35,98,ClusterState,cluster53
1669,47189.0,54,-86.404093,36.201285999999996,6,98,ClusterState,cluster53
1712,47159.0,55,-85.968484,36.241092,1,101,ClusterState,cluster54
1614,47021.0,55,-87.063974,36.269635,0,101,ClusterState,cluster54
1564,47083.0,55,-87.70333000000001,36.304687,0,101,ClusterState,cluster54
1692,47169.0,55,-86.170445,36.393982,2,101,ClusterState,cluster54
1656,47165.0,55,-86.53693100000001,36.398559000000006,38,101,ClusterState,cluster54
1632,47147.0,55,-86.832296,36.484933000000005,0,101,ClusterState,cluster54
1554,47161.0,55,-87.798679,36.493717,0,101,ClusterState,cluster54
1708,47111.0,55,-86.02206600000001,36.535537,3,101,ClusterState,cluster54
1591,47125.0,55,-87.352951,36.551703,2,101,ClusterState,cluster54
1653,21213.0,55,-86.572109,36.733284999999995,2,101,ClusterState,cluster54
1689,21003.0,55,-86.208056,36.747908,0,101,ClusterState,cluster54
1579,21047.0,55,-87.478173,36.810955,3,101,ClusterState,cluster54
1605,21219.0,55,-87.171454,36.81176,0,101,ClusterState,cluster54
1547,21221.0,55,-87.836202,36.847046999999996,0,101,ClusterState,cluster54
1627,21141.0,55,-86.865922,36.85949,2,101,ClusterState,cluster54
1663,21227.0,55,-86.434563,36.970396,2,101,ClusterState,cluster54
1716,21009.0,55,-85.931813,36.996774,0,101,ClusterState,cluster54
1533,21143.0,55,-88.079778,37.060704,3,101,ClusterState,cluster54
1542,21033.0,55,-87.87921999999999,37.127446,0,101,ClusterState,cluster54
1681,21061.0,55,-86.255277,37.196775,6,101,ClusterState,cluster54
1645,21031.0,55,-86.680574,37.218921,6,101,ClusterState,cluster54
1607,21177.0,55,-87.14704,37.23809,6,101,ClusterState,cluster54
1721,21099.0,55,-85.885789,37.278157,0,101,ClusterState,cluster54
1576,21107.0,55,-87.523154,37.305865999999995,25,101,ClusterState,cluster54
1530,21055.0,56,-88.095078,37.332496,1,101,ClusterState,cluster55
1628,21183.0,56,-86.864293,37.465058,0,101,ClusterState,cluster55
1676,21085.0,56,-86.306723,37.46909,6,101,ClusterState,cluster55
1565,21233.0,56,-87.687044,37.499711,0,101,ClusterState,cluster55
1604,21149.0,56,-87.21931500000001,37.513232,0,101,ClusterState,cluster55
1538,21225.0,56,-87.926958,37.653315,0,101,ClusterState,cluster55
1717,21093.0,56,-85.917039,37.746047,2,101,ClusterState,cluster55
1612,21059.0,56,-87.094971,37.747732,4,101,ClusterState,cluster55
1667,21027.0,56,-86.410471,37.770382,0,101,ClusterState,cluster55
1572,21101.0,56,-87.56440500000001,37.818482,2,101,ClusterState,cluster55
1636,21091.0,56,-86.804762,37.868017,0,101,ClusterState,cluster55
1696,21163.0,56,-86.132811,37.934298,2,101,ClusterState,cluster55
1573,18163.0,56,-87.551819,37.996062,2,101,ClusterState,cluster55
1642,18123.0,56,-86.705205,38.009327,0,101,ClusterState,cluster55
1592,18173.0,56,-87.352574,38.012884,20,101,ClusterState,cluster55
1549,18129.0,56,-87.823041,38.013245,0,101,ClusterState,cluster55
1619,18147.0,56,-87.011149,38.015495,1,101,ClusterState,cluster55
1700,18061.0,56,-86.097474,38.233745,12,101,ClusterState,cluster55
1574,18051.0,56,-87.546685,38.30918,0,101,ClusterState,cluster55
1664,18025.0,56,-86.42344399999999,38.313435,1,101,ClusterState,cluster55
1724,18043.0,56,-85.855645,38.321514,29,101,ClusterState,cluster55
1624,18037.0,56,-86.91403199999999,38.357067,0,101,ClusterState,cluster55
1602,18125.0,56,-87.233923,38.424833,0,101,ClusterState,cluster55
1557,17185.0,56,-87.789625,38.431283,0,101,ClusterState,cluster55
1658,18117.0,56,-86.49698199999999,38.562156,19,101,ClusterState,cluster55
1701,18175.0,57,-86.08667700000001,38.572886,1,97,ClusterState,cluster56
1630,18101.0,57,-86.848113,38.678357,0,97,ClusterState,cluster56
1611,18027.0,57,-87.098076,38.696963000000004,17,97,ClusterState,cluster56
1580,18083.0,57,-87.45768000000001,38.698623,0,97,ClusterState,cluster56
1561,17101.0,57,-87.748328,38.718291,0,97,ClusterState,cluster56
1532,17159.0,57,-88.08831500000001,38.725943,0,97,ClusterState,cluster56
1659,18093.0,57,-86.49571800000001,38.846385999999995,16,97,ClusterState,cluster56
1714,18071.0,57,-85.942654,38.925896,1,97,ClusterState,cluster56
1526,17079.0,57,-88.159885,39.003765,6,97,ClusterState,cluster56
1562,17033.0,57,-87.748024,39.00569,0,97,ClusterState,cluster56
1621,18055.0,57,-86.992172,39.052316,11,97,ClusterState,cluster56
1584,18153.0,57,-87.39098800000001,39.103093,0,97,ClusterState,cluster56
1655,18105.0,57,-86.537697,39.162879,9,97,ClusterState,cluster56
1720,18005.0,57,-85.902794,39.216784999999994,26,97,ClusterState,cluster56
1688,18013.0,57,-86.20969000000001,39.236241,1,97,ClusterState,cluster56
1637,18119.0,57,-86.79982199999999,39.315596,1,97,ClusterState,cluster56
1553,17023.0,57,-87.800246,39.351007,0,97,ClusterState,cluster56
1585,18167.0,57,-87.387985,39.460817,7,97,ClusterState,cluster56
1609,18021.0,57,-87.124217,39.469066,1,97,ClusterState,cluster56
1670,18109.0,58,-86.39931800000001,39.512251,9,98,ClusterState,cluster57
1699,18081.0,58,-86.113609,39.553276000000004,89,98,ClusterState,cluster57
1631,18133.0,59,-86.835611,39.646107,5,154,ClusterState,cluster58
1603,18121.0,59,-87.227997,39.758327,0,154,ClusterState,cluster58
1581,18165.0,59,-87.44023100000001,39.763164,0,154,ClusterState,cluster58
1665,18063.0,59,-86.41505500000001,39.772784,65,154,ClusterState,cluster58
1704,18057.0,59,-86.059737,40.002534000000004,84,154,ClusterState,cluster58
1671,18011.0,60,-86.398737,40.013009000000004,33,108,ClusterState,cluster59
1625,18107.0,60,-86.90006,40.035109999999996,3,108,ClusterState,cluster59
1567,17183.0,60,-87.65480600000001,40.149683,1,108,ClusterState,cluster59
1600,18045.0,60,-87.271946,40.152089000000004,2,108,ClusterState,cluster59
1657,18023.0,60,-86.51230699999999,40.298201,2,108,ClusterState,cluster59
1705,18159.0,60,-86.050587,40.308849,1,108,ClusterState,cluster59
1595,18171.0,60,-87.326289,40.312186,1,108,ClusterState,cluster59
1626,18157.0,60,-86.886971,40.41788,2,108,ClusterState,cluster59
1695,18067.0,60,-86.132959,40.470704,10,108,ClusterState,cluster59
1596,18007.0,60,-87.291433,40.575066,0,108,ClusterState,cluster59
1650,18015.0,60,-86.600098,40.578983,2,108,ClusterState,cluster59
1702,18103.0,60,-86.073933,40.730651,1,108,ClusterState,cluster59
1675,18017.0,60,-86.33959200000001,40.747104,3,108,ClusterState,cluster59
1635,18181.0,60,-86.81030600000001,40.755697999999995,1,108,ClusterState,cluster59
1548,17075.0,60,-87.834391,40.763597,2,108,ClusterState,cluster59
1587,18111.0,60,-87.380385,40.994087,10,108,ClusterState,cluster59
1644,18131.0,60,-86.685266,41.050592,0,108,ClusterState,cluster59
1686,18049.0,60,-86.220078,41.059389,1,108,ClusterState,cluster59
1606,18073.0,60,-87.149436,41.075783,1,108,ClusterState,cluster59
1545,17091.0,60,-87.85086700000001,41.148582,32,108,ClusterState,cluster59
1647,18149.0,61,-86.631962,41.282896,2,99,ClusterState,cluster60
1680,18099.0,61,-86.27308199999999,41.347248,1,99,ClusterState,cluster60
1610,18127.0,61,-87.105308,41.513678999999996,10,99,ClusterState,cluster60
1638,18091.0,61,-86.790977,41.631837,11,99,ClusterState,cluster60
1718,18039.0,61,-85.906728,41.637679,18,99,ClusterState,cluster60
1683,18141.0,61,-86.228686,41.6754,30,99,ClusterState,cluster60
1706,26027.0,61,-86.040589,41.891974,2,99,ClusterState,cluster60
1668,26021.0,61,-86.407539,41.987514000000004,22,99,ClusterState,cluster60
1711,26159.0,61,-86.00994,42.260692,3,99,ClusterState,cluster60
1541,55059.0,62,-87.922956,42.572633,15,121,ClusterState,cluster61
1722,26005.0,62,-85.874288,42.603137,2,121,ClusterState,cluster61
1539,55101.0,62,-87.926109,42.734943,16,121,ClusterState,cluster61
1709,26139.0,62,-86.021326,42.909362,19,121,ClusterState,cluster61
1687,26121.0,62,-86.215441,43.244172999999996,20,121,ClusterState,cluster61
1537,55089.0,62,-87.94989100000001,43.32038,9,121,ClusterState,cluster61
1677,26127.0,62,-86.304176,43.632703,1,121,ClusterState,cluster61
1550,55117.0,62,-87.820251,43.733216999999996,2,121,ClusterState,cluster61
1673,26105.0,62,-86.347842,43.974937,0,121,ClusterState,cluster61
1563,55071.0,62,-87.723854,44.104426000000004,1,121,ClusterState,cluster61
1691,26101.0,62,-86.188019,44.303916,0,121,ClusterState,cluster61
1535,55009.0,62,-88.03184300000001,44.497198,18,121,ClusterState,cluster61
1570,55061.0,62,-87.58979000000001,44.527541,1,121,ClusterState,cluster61
1710,26019.0,62,-86.016123,44.650382,0,121,ClusterState,cluster61
1527,55083.0,62,-88.147837,44.8979,0,121,ClusterState,cluster61
1594,55029.0,62,-87.345365,44.904102,3,121,ClusterState,cluster61
1546,55075.0,62,-87.846106,45.221014000000004,1,121,ClusterState,cluster61
1571,26109.0,62,-87.582124,45.341048,0,121,ClusterState,cluster61
1613,26041.0,62,-87.066378,45.802381,2,121,ClusterState,cluster61
1536,26043.0,62,-88.01380999999999,45.833651,2,121,ClusterState,cluster61
1684,26153.0,62,-86.22764699999999,46.004789,0,121,ClusterState,cluster61
1578,26103.0,62,-87.494598,46.486961,9,121,ClusterState,cluster61
1868,12037.0,63,-84.822838,29.786787,0,97,ClusterState,cluster62
1801,12045.0,63,-85.259478,29.988578999999998,0,97,ClusterState,cluster62
1934,12129.0,63,-84.331546,30.185525,1,97,ClusterState,cluster62
1747,12005.0,63,-85.660217,30.206925,3,97,ClusterState,cluster62
1855,12077.0,63,-84.905169,30.399795,0,97,ClusterState,cluster62
1822,12013.0,63,-85.122189,30.463143,0,97,ClusterState,cluster62
1943,12073.0,63,-84.270371,30.466103000000004,6,97,ClusterState,cluster62
1900,12039.0,63,-84.581397,30.59828,0,97,ClusterState,cluster62
1756,12133.0,63,-85.625419,30.650717999999998,0,97,ClusterState,cluster62
1804,12063.0,63,-85.21611899999999,30.800240000000002,0,97,ClusterState,cluster62
1738,12059.0,63,-85.758558,30.847684,0,97,ClusterState,cluster62
1904,13087.0,63,-84.57036,30.888345,2,97,ClusterState,cluster62
1859,13253.0,63,-84.868027,30.972496000000003,2,97,ClusterState,cluster62
1736,1061.0,63,-85.788849,31.09426,0,97,ClusterState,cluster62
1877,13201.0,63,-84.73719799999999,31.159722,0,97,ClusterState,cluster62
1782,1069.0,63,-85.391221,31.20455,4,97,ClusterState,cluster62
1924,13007.0,63,-84.437989,31.307754,2,97,ClusterState,cluster62
1851,13099.0,63,-84.916722,31.331726,26,97,ClusterState,cluster62
1752,1045.0,63,-85.641269,31.383346000000003,0,97,ClusterState,cluster62
1799,1067.0,63,-85.268828,31.478593,1,97,ClusterState,cluster62
1884,13037.0,63,-84.66844499999999,31.527411999999998,5,97,ClusterState,cluster62
1838,13061.0,63,-85.013368,31.633549,3,97,ClusterState,cluster62
1875,13243.0,63,-84.758026,31.760403000000004,21,97,ClusterState,cluster62
1926,13273.0,63,-84.42886,31.772157,21,97,ClusterState,cluster62
1795,1005.0,64,-85.310038,31.844036,1,99,ClusterState,cluster63
